10.00892,0,0,1
10.00965,0,0,0
10.01038,0,0,0
10.01111,0,0,0
10.01184,0,0,0
10.01257,0,0,0
10.0133,1,1,0
10.01403,0,0,0
10.01476,0,0,1
10.01549,1,0,0
10.01622,2,0,0
10.01695,0,0,3
10.01768,0,0,0
10.01841,0,0,0
10.01914,0,0,0
10.01987,0,0,0
10.0206,0,0,0
10.02133,0,0,0
10.02206,0,0,1
10.02279,0,0,0
10.02352,1,0,0
10.02425,0,0,0
10.02498,0,0,0
10.02571,0,0,0
10.02644,0,0,0
10.02717,0,0,0
10.0279,0,0,0
10.02863,0,1,0
10.02936,0,0,0
10.03009,3,2,0
10.03082,0,0,0
10.03155,2,0,0
10.03228,0,1,0
10.03301,0,0,1
10.03374,0,1,0
10.03447,0,0,0
10.0352,0,0,0
10.03593,0,1,1
10.03666,0,3,1
10.03739,0,0,1
10.03812,0,0,1
10.03885,0,0,0
10.03958,0,0,0
10.04031,0,0,0
10.04104,0,0,0
10.04177,0,0,0
10.0425,0,0,0
10.04323,0,0,1
10.04396,0,0,0
10.04469,0,0,0
10.04542,0,0,0
10.04615,0,0,0
10.04689,0,0,2
10.04762,1,0,0
10.04835,0,1,0
10.04908,0,0,0
10.04981,0,0,0
10.05054,0,0,0
10.05127,1,0,0
10.052,0,0,0
10.05273,0,1,0
10.05346,0,0,0
10.05419,2,0,0
10.05493,0,0,0
10.05566,0,0,0
10.05639,1,0,1
10.05712,0,0,0
10.05785,0,0,0
10.05858,1,0,0
10.05931,0,0,0
10.06004,0,0,2
10.06077,0,0,0
10.06151,0,0,1
10.06224,1,0,0
10.06297,0,0,0
10.0637,2,1,0
10.06443,1,0,0
10.06516,0,0,0
10.06589,0,1,0
10.06663,0,0,0
10.06736,0,0,0
10.06809,0,0,0
10.06882,0,1,0
10.06955,0,0,0
10.07028,0,0,1
10.07101,0,0,1
10.07175,0,1,0
10.07248,1,0,1
10.07321,0,0,1
10.07394,0,1,0
10.07467,1,0,0
10.07541,0,0,0
10.07614,0,3,0
10.07687,0,1,1
10.0776,0,0,0
10.07833,0,0,0
10.07906,0,0,1
10.0798,0,0,0
10.08053,0,2,1
10.08126,0,0,0
10.08199,0,1,0
10.08272,0,0,0
10.08346,0,0,0
10.08419,0,0,0
10.08492,0,2,0
10.08565,0,0,2
10.08638,1,0,0
10.08712,1,0,0
10.08785,2,0,1
10.08858,2,0,2
10.08931,0,0,0
10.09005,0,0,0
10.09078,0,0,1
10.09151,0,0,2
10.09224,0,1,0
10.09298,0,0,0
10.09371,0,0,0
10.09444,0,1,0
10.09517,0,0,0
10.09591,0,0,0
10.09664,0,1,0
10.09737,0,0,0
10.0981,0,0,0
10.09884,0,2,0
10.09957,0,1,0
10.1003,1,2,1
10.10103,1,0,0
10.10177,0,0,1
10.1025,0,0,1
10.10323,0,0,0
10.10397,0,0,0
10.1047,0,0,0
10.10543,1,1,0
10.10616,0,0,0
10.1069,0,0,1
10.10763,0,0,0
10.10836,0,0,0
10.1091,0,0,0
10.10983,0,0,0
10.11056,0,0,0
10.11129,0,0,0
10.11203,0,0,0
10.11276,1,0,0
10.11349,1,0,0
10.11423,0,0,0
10.11496,0,0,0
10.11569,2,1,0
10.11643,0,0,0
10.11716,0,0,0
10.11789,0,0,0
10.11863,0,0,1
10.11936,1,0,0
10.12009,0,0,0
10.12083,0,0,0
10.12156,0,1,0
10.12229,0,0,0
10.12303,0,0,0
10.12376,0,0,1
10.12449,0,0,0
10.12523,0,0,0
10.12596,0,0,0
10.1267,0,0,0
10.12743,0,2,0
10.12816,0,0,0
10.1289,0,1,0
10.12963,0,0,0
10.13036,1,0,0
10.1311,0,0,0
10.13183,0,0,1
10.13257,1,0,0
10.1333,1,0,0
10.13403,0,0,0
10.13477,0,1,0
10.1355,0,0,0
10.13624,0,0,0
10.13697,0,0,0
10.1377,1,0,0
10.13844,0,0,0
10.13917,0,0,0
10.13991,0,0,0
10.14064,0,0,1
10.14137,0,0,0
10.14211,0,0,1
10.14284,0,1,0
10.14358,0,0,0
10.14431,0,0,0
10.14504,0,0,0
10.14578,0,0,1
10.14651,0,0,0
10.14725,1,0,0
10.14798,0,0,0
10.14872,2,0,0
10.14945,0,1,0
10.15019,0,0,2
10.15092,1,0,0
10.15165,1,0,0
10.15239,1,0,0
10.15312,1,0,0
10.15386,1,0,1
10.15459,0,0,0
10.15533,0,0,0
10.15606,1,0,1
10.1568,0,0,1
10.15753,0,0,0
10.15827,0,0,0
10.159,4,0,2
10.15974,0,0,0
10.16047,0,0,0
10.16121,0,0,0
10.16194,0,0,1
10.16268,0,0,1
10.16341,0,0,0
10.16415,0,0,0
10.16488,0,0,0
10.16562,0,0,0
10.16635,0,0,0
10.16709,2,0,0
10.16782,1,0,0
10.16856,0,0,1
10.16929,0,0,0
10.17003,0,2,0
10.17076,0,0,0
10.1715,0,0,0
10.17223,0,0,0
10.17297,0,0,0
10.1737,1,0,0
10.17444,0,0,0
10.17517,0,0,0
10.17591,0,0,0
10.17664,0,0,0
10.17738,1,1,1
10.17812,1,0,0
10.17885,0,0,0
10.17959,0,0,0
10.18032,0,0,0
10.18106,0,0,0
10.18179,0,0,1
10.18253,0,0,0
10.18326,0,0,0
10.184,0,0,0
10.18474,1,0,0
10.18547,1,0,0
10.18621,0,0,0
10.18694,0,0,0
10.18768,0,0,0
10.18842,1,1,2
10.18915,0,0,0
10.18989,0,0,0
10.19062,3,0,0
10.19136,0,0,0
10.1921,0,0,1
10.19283,0,0,0
10.19357,0,1,2
10.1943,0,0,0
10.19504,1,1,0
10.19578,0,0,0
10.19651,0,0,0
10.19725,0,0,0
10.19798,0,0,0
10.19872,0,0,0
10.19946,0,0,0
10.20019,0,0,0
10.20093,0,0,0
10.20167,0,2,0
10.2024,0,0,1
10.20314,0,1,0
10.20387,0,1,2
10.20461,0,0,2
10.20535,1,0,0
10.20608,0,0,0
10.20682,0,0,0
10.20756,0,0,0
10.20829,0,0,0
10.20903,0,1,0
10.20977,1,0,0
10.2105,0,2,0
10.21124,0,0,3
10.21198,0,0,0
10.21271,1,0,0
10.21345,0,0,0
10.21419,0,0,0
10.21492,0,2,1
10.21566,0,0,0
10.2164,0,0,0
10.21714,0,0,0
10.21787,0,0,0
10.21861,0,0,0
10.21935,0,0,0
10.22008,1,0,0
10.22082,0,0,0
10.22156,1,2,0
10.22229,0,0,2
10.22303,0,0,0
10.22377,0,0,0
10.22451,0,0,1
10.22524,4,0,0
10.22598,1,0,0
10.22672,0,0,0
10.22745,0,0,0
10.22819,0,0,0
10.22893,0,0,0
10.22967,0,0,0
10.2304,1,0,0
10.23114,0,1,0
10.23188,1,2,0
10.23262,0,0,0
10.23335,0,1,0
10.23409,1,0,0
10.23483,1,0,0
10.23557,0,0,0
10.2363,0,0,0
10.23704,0,0,0
10.23778,0,0,0
10.23852,0,1,0
10.23925,0,3,1
10.23999,0,0,0
10.24073,0,3,0
10.24147,0,0,0
10.24221,0,0,0
10.24294,0,0,0
10.24368,0,0,0
10.24442,0,0,0
10.24516,0,1,0
10.24589,0,0,0
10.24663,0,1,2
10.24737,0,1,0
10.24811,0,2,0
10.24885,0,1,0
10.24959,0,0,0
10.25032,0,0,0
10.25106,0,0,0
10.2518,0,0,0
10.25254,0,0,0
10.25328,0,0,0
10.25401,0,1,1
10.25475,0,0,0
10.25549,0,0,0
10.25623,0,0,0
10.25697,0,0,0
10.25771,0,1,1
10.25844,0,0,0
10.25918,2,0,0
10.25992,0,0,0
10.26066,1,1,0
10.2614,0,0,0
10.26214,0,0,2
10.26287,0,0,0
10.26361,0,0,0
10.26435,0,0,0
10.26509,0,0,0
10.26583,0,1,0
10.26657,0,0,1
10.26731,3,0,1
10.26805,0,3,0
10.26878,0,0,0
10.26952,0,0,0
10.27026,0,1,1
10.271,0,1,0
10.27174,0,0,0
10.27248,0,0,0
10.27322,0,0,0
10.27396,0,0,0
10.2747,0,0,0
10.27543,0,0,1
10.27617,0,0,0
10.27691,0,0,0
10.27765,0,0,0
10.27839,1,2,1
10.27913,1,0,2
10.27987,0,0,0
10.28061,0,0,0
10.28135,0,0,0
10.28209,0,1,0
10.28283,0,0,0
10.28357,0,0,0
10.2843,0,0,0
10.28504,0,0,1
10.28578,0,0,0
10.28652,0,2,0
10.28726,0,1,1
10.288,0,0,0
10.28874,0,1,0
10.28948,0,0,1
10.29022,0,0,1
10.29096,0,0,0
10.2917,0,0,0
10.29244,1,0,0
10.29318,0,0,0
10.29392,0,0,0
10.29466,0,0,0
10.2954,0,0,0
10.29614,0,0,0
10.29688,0,0,0
10.29762,0,0,0
10.29836,0,0,0
10.2991,0,0,0
10.29984,0,2,0
10.30058,2,0,0
10.30132,0,2,0
10.30206,0,1,0
10.3028,0,0,0
10.30354,0,0,0
10.30428,0,0,0
10.30502,0,0,2
10.30576,0,0,0
10.3065,0,0,0
10.30724,0,0,0
10.30798,0,1,0
10.30872,1,0,1
10.30946,0,0,1
10.3102,0,0,1
10.31094,0,1,0
10.31168,0,2,0
10.31242,0,0,0
10.31316,1,1,0
10.3139,0,0,0
10.31464,0,0,0
10.31538,0,3,0
10.31612,0,0,1
10.31686,2,0,0
10.3176,0,0,1
10.31834,0,0,0
10.31908,0,0,0
10.31982,1,0,0
10.32056,1,0,0
10.3213,0,0,0
10.32205,0,0,0
10.32279,1,0,0
10.32353,0,0,0
10.32427,0,0,0
10.32501,1,0,0
10.32575,0,0,2
10.32649,0,0,0
10.32723,0,0,0
10.32797,0,0,0
10.32871,1,0,0
10.32945,0,1,0
10.33019,0,0,2
10.33094,1,0,0
10.33168,0,0,0
10.33242,0,0,0
10.33316,1,0,0
10.3339,0,0,0
10.33464,0,0,0
10.33538,0,0,1
10.33612,0,0,0
10.33686,0,3,1
10.33761,0,0,0
10.33835,0,0,0
10.33909,0,0,0
10.33983,0,0,0
10.34057,0,0,0
10.34131,0,1,0
10.34205,0,0,1
10.34279,0,0,0
10.34354,0,0,0
10.34428,1,1,0
10.34502,0,0,0
10.34576,0,0,1
10.3465,0,0,0
10.34724,0,0,0
10.34799,0,1,1
10.34873,0,2,0
10.34947,0,0,0
10.35021,2,2,0
10.35095,0,0,0
10.35169,1,1,0
10.35244,0,0,1
10.35318,0,0,1
10.35392,0,0,0
10.35466,0,0,0
10.3554,0,0,0
10.35614,0,0,0
10.35689,0,0,0
10.35763,0,1,0
10.35837,1,1,0
10.35911,0,0,1
10.35985,0,0,1
10.3606,0,0,0
10.36134,0,0,0
10.36208,1,1,0
10.36282,0,1,0
10.36357,0,0,0
10.36431,1,0,0
10.36505,0,0,0
10.36579,0,1,0
10.36653,0,0,0
10.36728,0,0,0
10.36802,0,0,0
10.36876,0,0,0
10.3695,0,0,0
10.37025,0,1,0
10.37099,0,0,0
10.37173,2,0,1
10.37247,0,1,0
10.37322,0,0,0
10.37396,0,0,0
10.3747,1,0,1
10.37544,0,0,0
10.37619,0,1,1
10.37693,0,0,0
10.37767,1,0,0
10.37841,0,0,0
10.37916,0,0,1
10.3799,0,0,1
10.38064,0,0,0
10.38139,0,0,2
10.38213,0,0,0
10.38287,0,0,0
10.38361,0,0,0
10.38436,0,0,0
10.3851,0,0,0
10.38584,0,0,0
10.38659,0,0,1
10.38733,1,0,0
10.38807,0,1,0
10.38881,0,0,0
10.38956,0,0,2
10.3903,0,0,2
10.39104,1,0,0
10.39179,1,0,0
10.39253,0,0,2
10.39327,1,0,0
10.39402,0,0,0
10.39476,2,0,1
10.3955,0,0,0
10.39625,0,1,0
10.39699,0,0,1
10.39773,0,0,2
10.39848,0,0,0
10.39922,0,0,0
10.39996,0,0,0
10.40071,0,1,0
10.40145,0,1,0
10.40219,0,0,0
10.40294,0,0,0
10.40368,0,0,0
10.40443,0,0,1
10.40517,0,1,1
10.40591,0,0,0
10.40666,0,0,0
10.4074,0,0,2
10.40814,1,0,0
10.40889,0,0,0
10.40963,1,0,0
10.41038,0,0,0
10.41112,0,0,0
10.41186,0,0,0
10.41261,0,0,1
10.41335,0,0,3
10.41409,0,0,0
10.41484,1,0,0
10.41558,0,0,1
10.41633,0,0,0
10.41707,1,0,0
10.41782,0,0,0
10.41856,0,0,0
10.4193,0,1,0
10.42005,0,0,0
10.42079,0,1,0
10.42154,0,0,0
10.42228,0,0,0
10.42302,0,0,0
10.42377,0,0,0
10.42451,0,1,0
10.42526,0,0,0
10.426,2,1,0
10.42675,0,2,0
10.42749,0,0,0
10.42824,1,0,2
10.42898,0,0,4
10.42972,0,0,0
10.43047,0,0,0
10.43121,0,0,1
10.43196,0,0,0
10.4327,0,1,1
10.43345,0,1,1
10.43419,0,1,0
10.43494,1,0,0
10.43568,1,0,0
10.43643,1,0,0
10.43717,0,1,0
10.43792,0,1,0
10.43866,0,0,0
10.43941,1,0,0
10.44015,0,0,0
10.4409,0,1,0
10.44164,0,1,0
10.44239,0,0,0
10.44313,0,0,0
10.44388,1,1,3
10.44462,0,1,0
10.44537,0,0,3
10.44611,0,0,0
10.44686,1,1,0
10.4476,0,1,0
10.44835,2,0,0
10.44909,2,0,0
10.44984,0,1,0
10.45058,0,0,0
10.45133,0,0,1
10.45207,0,0,0
10.45282,1,0,0
10.45356,1,0,0
10.45431,1,0,0
10.45505,1,0,0
10.4558,0,0,0
10.45655,3,0,1
10.45729,2,0,0
10.45804,0,0,0
10.45878,0,0,0
10.45953,2,1,1
10.46027,0,0,0
10.46102,0,1,0
10.46176,0,0,3
10.46251,0,0,0
10.46326,0,0,0
10.464,0,0,0
10.46475,0,0,2
10.46549,1,1,0
10.46624,0,0,0
10.46698,0,0,0
10.46773,1,0,0
10.46848,2,2,0
10.46922,0,1,0
10.46997,0,2,0
10.47071,0,0,0
10.47146,0,0,1
10.47221,0,0,1
10.47295,1,0,0
10.4737,0,0,0
10.47444,1,0,0
10.47519,0,0,0
10.47594,0,1,0
10.47668,0,0,0
10.47743,1,0,0
10.47818,0,0,0
10.47892,0,0,0
10.47967,0,0,0
10.48041,1,1,0
10.48116,0,0,1
10.48191,0,0,0
10.48265,0,0,0
10.4834,0,0,0
10.48415,0,0,0
10.48489,1,0,0
10.48564,0,0,1
10.48639,0,0,0
10.48713,0,0,0
10.48788,0,0,0
10.48863,0,0,0
10.48937,0,0,0
10.49012,0,0,0
10.49087,0,0,0
10.49161,0,2,0
10.49236,0,0,0
10.49311,1,0,0
10.49385,1,1,0
10.4946,2,1,0
10.49535,1,0,0
10.49609,0,0,1
10.49684,0,0,0
10.49759,1,0,3
10.49833,0,0,3
10.49908,0,0,2
10.49983,0,1,0
10.50058,0,0,0
10.50132,0,0,0
10.50207,1,0,1
10.50282,0,0,2
10.50356,0,0,0
10.50431,2,0,0
10.50506,0,1,0
10.50581,0,0,0
10.50655,0,0,1
10.5073,0,0,0
10.50805,0,1,0
10.5088,0,0,0
10.50954,0,0,1
10.51029,0,0,0
10.51104,0,0,0
10.51179,0,0,0
10.51253,0,1,1
10.51328,0,0,0
10.51403,1,0,0
10.51478,0,0,0
10.51552,0,1,0
10.51627,0,1,0
10.51702,1,0,0
10.51777,1,2,1
10.51851,0,0,1
10.51926,2,0,0
10.52001,0,0,0
10.52076,0,1,0
10.5215,0,0,0
10.52225,0,1,0
10.523,0,0,2
10.52375,0,1,0
10.5245,0,0,1
10.52524,0,0,0
10.52599,1,0,0
10.52674,0,0,1
10.52749,0,0,1
10.52824,0,1,0
10.52898,1,0,0
10.52973,1,0,0
10.53048,0,0,0
10.53123,1,0,0
10.53198,0,1,0
10.53272,0,0,0
10.53347,0,0,0
10.53422,0,0,0
10.53497,1,0,0
10.53572,0,1,0
10.53647,1,0,0
10.53721,0,0,2
10.53796,1,0,0
10.53871,0,2,0
10.53946,0,0,0
10.54021,0,0,1
10.54096,0,0,2
10.5417,1,0,0
10.54245,0,0,0
10.5432,0,0,0
10.54395,0,0,0
10.5447,0,0,0
10.54545,0,0,0
10.5462,0,0,0
10.54695,1,0,0
10.54769,0,0,2
10.54844,2,0,0
10.54919,0,0,1
10.54994,0,0,0
10.55069,0,0,1
10.55144,0,0,2
10.55219,0,1,0
10.55294,0,0,1
10.55368,0,0,0
10.55443,0,1,0
10.55518,0,0,0
10.55593,2,0,1
10.55668,0,0,0
10.55743,2,0,1
10.55818,0,0,0
10.55893,0,0,0
10.55968,0,0,0
10.56043,0,0,0
10.56118,2,0,0
10.56192,0,1,2
10.56267,0,0,0
10.56342,0,0,0
10.56417,1,0,0
10.56492,0,0,0
10.56567,1,0,1
10.56642,1,1,0
10.56717,1,0,0
10.56792,1,0,1
10.56867,0,0,1
10.56942,1,0,0
10.57017,2,0,0
10.57092,2,0,1
10.57167,2,0,0
10.57242,0,0,0
10.57317,0,1,0
10.57392,5,0,0
10.57467,0,0,0
10.57542,0,0,1
10.57617,1,0,0
10.57692,2,0,0
10.57766,0,0,0
10.57841,1,0,0
10.57916,0,0,1
10.57991,3,0,0
10.58066,0,1,0
10.58141,0,0,0
10.58216,1,0,0
10.58291,0,1,0
10.58366,0,0,1
10.58441,1,0,0
10.58516,0,0,0
10.58591,0,0,2
10.58666,0,0,0
10.58741,0,0,0
10.58816,0,0,0
10.58892,0,1,0
10.58967,0,0,0
10.59042,0,0,0
10.59117,0,0,0
10.59192,0,0,1
10.59267,1,1,1
10.59342,0,0,0
10.59417,0,0,0
10.59492,0,0,0
10.59567,0,0,0
10.59642,0,0,0
10.59717,0,0,0
10.59792,0,1,0
10.59867,0,0,0
10.59942,1,0,0
10.60017,0,0,0
10.60092,0,0,0
10.60167,0,1,0
10.60242,0,0,0
10.60317,0,0,0
10.60392,0,0,0
10.60468,2,0,0
10.60543,1,0,0
10.60618,0,0,0
10.60693,2,1,0
10.60768,0,0,1
10.60843,0,0,0
10.60918,0,0,0
10.60993,0,1,0
10.61068,0,0,0
10.61143,1,1,0
10.61218,0,0,0
10.61294,0,0,0
10.61369,0,0,0
10.61444,0,0,0
10.61519,0,0,0
10.61594,0,0,0
10.61669,0,0,1
10.61744,0,0,0
10.61819,0,0,0
10.61894,0,1,0
10.6197,1,0,0
10.62045,1,0,0
10.6212,1,0,0
10.62195,0,0,0
10.6227,0,0,0
10.62345,0,0,0
10.6242,0,0,0
10.62496,0,0,1
10.62571,0,0,0
10.62646,0,1,0
10.62721,1,0,0
10.62796,1,0,0
10.62871,0,1,0
10.62946,0,0,0
10.63022,1,0,0
10.63097,2,1,0
10.63172,1,0,2
10.63247,0,0,0
10.63322,2,0,0
10.63398,1,0,0
10.63473,0,2,0
10.63548,0,0,0
10.63623,0,0,1
10.63698,0,0,0
10.63773,0,0,0
10.63849,0,0,0
10.63924,0,0,1
10.63999,1,0,0
10.64074,1,1,0
10.64149,0,0,0
10.64225,0,0,0
10.643,2,0,0
10.64375,0,0,0
10.6445,0,0,0
10.64526,1,0,0
10.64601,0,3,0
10.64676,0,4,0
10.64751,0,0,0
10.64826,0,0,0
10.64902,0,0,0
10.64977,0,0,0
10.65052,0,0,0
10.65127,0,0,0
10.65203,0,0,0
10.65278,0,1,0
10.65353,1,0,0
10.65428,0,1,0
10.65504,0,0,0
10.65579,1,0,0
10.65654,0,0,0
10.65729,0,0,1
10.65805,0,2,0
10.6588,1,0,0
10.65955,0,1,0
10.6603,2,0,1
10.66106,0,0,0
10.66181,0,0,0
10.66256,0,1,0
10.66332,0,0,1
10.66407,0,0,1
10.66482,0,0,0
10.66557,0,0,0
10.66633,0,0,0
10.66708,1,0,0
10.66783,0,0,2
10.66859,0,0,1
10.66934,0,0,0
10.67009,0,0,1
10.67085,0,1,1
10.6716,0,0,0
10.67235,2,0,0
10.6731,0,0,0
10.67386,0,0,0
10.67461,0,1,0
10.67536,0,0,0
10.67612,0,0,0
10.67687,0,0,0
10.67762,0,0,0
10.67838,0,0,0
10.67913,0,0,0
10.67988,0,0,0
10.68064,0,0,0
10.68139,1,0,1
10.68214,0,2,0
10.6829,1,0,0
10.68365,1,0,0
10.68441,2,0,0
10.68516,0,2,0
10.68591,1,0,0
10.68667,0,0,0
10.68742,1,0,1
10.68817,0,0,0
10.68893,0,1,0
10.68968,0,0,1
10.69043,0,0,1
10.69119,1,0,1
10.69194,0,0,0
10.6927,0,0,1
10.69345,1,0,0
10.6942,0,0,0
10.69496,0,0,0
10.69571,0,2,1
10.69647,0,0,0
10.69722,1,0,0
10.69797,0,0,0
10.69873,0,0,1
10.69948,0,0,2
10.70024,0,0,0
10.70099,0,0,0
10.70174,0,0,2
10.7025,0,0,0
10.70325,0,2,0
10.70401,0,0,1
10.70476,2,2,0
10.70552,0,0,0
10.70627,0,0,0
10.70702,0,0,0
10.70778,0,0,1
10.70853,0,1,0
10.70929,0,0,0
10.71004,0,0,0
10.7108,1,0,0
10.71155,0,0,0
10.71231,0,1,2
10.71306,0,0,0
10.71382,0,0,0
10.71457,0,0,0
10.71532,0,0,0
10.71608,0,0,1
10.71683,0,0,0
10.71759,0,0,0
10.71834,0,1,0
10.7191,0,0,0
10.71985,0,0,0
10.72061,1,0,2
10.72136,0,0,0
10.72212,1,0,0
10.72287,1,1,0
10.72363,0,2,0
10.72438,1,0,0
10.72514,0,0,0
10.72589,3,2,0
10.72665,0,0,0
10.7274,1,0,0
10.72816,0,0,0
10.72891,2,0,0
10.72967,0,0,1
10.73042,0,1,0
10.73118,0,1,0
