17.252820448058,0.0479634687907903,0.0355635100430137,0.0150099920562238,0.0287055752771413,0.0343758702939874,0.0349935003300507,0.0242627259763274,0.0582722965558635,0.0331405006732352,0.0329464689595543,0.00347140746055162,0.00398264874566208,0.00417839720512434,0.00152822045204636,0.00319378964802739,0.00163350143057923,0.00116462405536276,0.00111837748518222,0.00835739272001351,0.00190112101992413,0.0212102291507548,0.0189853565917706,0.0132896942343613,0.00992864794946693,0.00965012319508768,0.0104011217028587,0.00527615311002172,0.00615659962081117,0.0049160823235898,0.00590693360174385,0.00476517517229029,0.00669903396441616,0.00270855907245598,0.00221491987157269,0.00210346595186445,0.00186841534778867,0.0018554726242287,0.00296563996147949,0.00818445721185014,0.0012475205626856,0.0077343875557066,0.00445771256679026,0.00372849828526656,0.00294991842016126,0.00285045151844512,0.00302238671681469,0.00305461324950945,0.00549675969272436,0.00511752684741107,0.00258783078992728,0.0157816809828775,0.0133133747821234,0.0105255068590394,0.00829634776155882,0.00686820226799428,0.00544165024666847,0.00387469269059842,0.0038379954346624,0.00426592959473746,0.00536447360173923,0.0248436788743893,0.0197433870581851,0.0121115107766281,0.0100221438386875,0.0101874378322861,0.007988619349663,0.0055042363806889,0.00519194151594297,0.0115473352063041,0.0069556834954913,0.0186960218515529,0.0131286575416808,0.0102238990842021,0.00792783509653203,0.00774936776420065,0.00587196202422194,0.00501484814013211,0.00544051566888472,0.00397584675366902,0.00526677170746421,0.0244032868906639,0.012861169572067,0.00903972965480872,0.00922156194501513,0.00710892814508423,0.0060171639974892,0.00492406943534703,0.00494839992844852,0.00474383020009542,0.00576647129613506,0.0160878068834644,0.00434143054365643,0.00310622114875033,0.00309395148437402,0.00240336350424622,0.00194712490494304,0.00262157485092028,0.00206775734666462,0.00762178373115773,0.00191194092521405,0.0238313181065854,0.0136123160345359,0.022693311137735,0.0148216368403655,0.0196535073679646,0.0231146419105101,0.0425018029467261,0.0426740290274672,0.0377198245178084,0.0730282349000732,0.622772215896732,0.723897278692627,0.491872386384756,0.449415616811199,0.535923902746786,0.711100536452098,0.640512278807798,0.64483501206393,0.527379035144905,0.329614704169368,0.836748637299552,0.568125538276401,0.520695805067498,0.548859145330737,0.450918851715504,0.763445570712427,0.471163123607759,0.420871533249771,0.265579693777824,0.369502018499243,0.675367632006783,0.499520149151311,0.332896760541654,0.524754101869765,0.227050792487917,0.521420725188175,0.820542285263771,0.645919151553504,0.401105289450976,0.457039321366638,0.492393159982008,0.440063327215681,0.41509518635402,0.358378752741484,0.471288217340134,0.42534070958293,0.504182433801097,0.504358268838436,0.356431903906592,0.213362825766331,0.746874684869811,0.507899285158345,0.419004741536004,0.396966993927458,0.562397195208251,0.494112089143041,0.488319529785111,0.648772193672369,0.427868735012981,0.347847413327051,0.956191441056528,0.669243239823436,0.54550059457044,0.588617349436508,0.471664862600319,0.445853732872822,0.476159676830943,0.409853083479256,0.382626625862233,0.300218031744336,0.740366198678882,0.646567752477589,0.554076910520647,0.480753674218627,0.433307954316192,0.417173226943288,0.406602085690209,0.442862411369506,0.284317537500563,0.279586337378667,0.779998741405129,0.732541959892445,0.509479668758625,0.427302387845134,0.631420460344498,0.565385409399415,0.379265137812958,0.387562230598438,0.326795550142655,0.257561870484557,0.486337366207605,0.327463778916573,0.210392395857495,0.259916704225546,0.365242827650538,0.421693299276767,0.442618699625518,0.352252149709183,0.36668989559285,0.197864698837235,0.00864497427434428,0.0136961003563669,0.0207639077950265,0.0299768130391993,0.013409440338088,0.0181856477783938,0.0301966934887852,0.0264291474104742,0.0293886819560684,0.0149934115650202,0.0211904001441574,0.01372930191602,0.0130415827346295,0.0291426705115809,0.0236563763535301,0.0238575495214224,0.0366106699164019,0.0422943595955064,0.0583127585846949,0.0339758476719439,0.098959214796857,0.0761155142501444,0.107188813367205,0.0891986738853621,0.0723802045388358,0.104310063049498,0.0795961895750621,0.091317687717339,0.0698853696475733,0.0772299342105089,0.0236749578570821,0.0156931841497689,0.0163122674177553,0.0146702125528542,0.0321775010343542,0.040846697714363,0.0446036818543802,0.0514896578179904,0.0469930076963945,0.0517910386020723,0.0461046462128554,0.0613645061989301,0.0529719895753049,0.0382982205943029,0.0445703440584655,0.054140761328036,0.0744544973654428,0.0620372190188827,0.0559171254791504,0.0598282441828812,0.0912904442991916,0.088669024502049,0.0739622139577287,0.101301552276415,0.0861097015382528,0.0851029829168914,0.0898873667839645,0.0975163272489495,0.0880187242321095,0.0697382446190187,0.118523801101251,0.11917050307729,0.115462142399772,0.123311106510915,0.0927553769716823,0.100804803465764,0.105389211178408,0.091879103355818,0.0875279383426085,0.085003711817959,0.132836164977597,0.0741893825603875,0.108021663732139,0.121332671451412,0.0919691173532875,0.091888152192065,0.0947419437139208,0.0905311838954724,0.0912944282359597,0.079748810096448,0.130368290118246,0.121075015206389,0.102769840212737,0.1018196088288,0.116899302620245,0.0875784126125103,0.103464107753401,0.0948060939905229,0.0917491257851124,0.0825201543749771,0.0263568912506284,0.0452058398164094,0.0409928746750572,0.0529637626961031,0.0455122589109988,0.0476062015418159,0.0468718629534721,0.0504108637295454,0.0660804232779018,0.0528880162287378,0.0251695102309943,0.0104928619573244,0.0097197695382079,0.0227536525745177,0.0343085514411536,0.0379974902457022,0.0460538646622435,0.0314085645062267,0.0456626508230747,0.0231632559185935,0.0293078532371901,0.0058211015462518,0.00684616624464444,0.00403994360053796,0.00250084250127982,0.00197769793336776,0.00172191885199517,0.0016420036733976,0.00114566051958268,0.00455829815409328,0.160958877366729,0.0461110266261578,0.0366948113636025,0.01248181837444,0.0104547489045915,0.00613057171906312,0.00543049754362548,0.00514161492424765,0.00348571654584371,0.00331884030719682,0.0364117087930925,0.0120509122707652,0.00560141759834847,0.00261365223233172,0.00297101906252104,0.00254801712381566,0.00228041772407886,0.00201542561088671,0.00129757075132436,0.00159526841975717,0.0513447652469538,0.0236470785984323,0.00768052741171204,0.00674762958576626,0.0050611180038708,0.00355391942497607,0.00210590227892641,0.00259459899043332,0.00241593394197067,0.00404783842854223,0.152155684538359,0.0450754678060642,0.021801864643387,0.0087792944900467,0.00745767781419458,0.00541415804782158,0.00377189034019536,0.00341783958541589,0.00409778205207227,0.00230978126507848,0.176765404728279,0.0725971013196937,0.0276607767986956,0.0146925657449003,0.00909463298971601,0.00593286799605248,0.00673039764792858,0.00605792514015857,0.00383955197789097,0.00289324873372374,0.0895698449523556,0.0538850974242226,0.0238715337951965,0.012418270752372,0.00837992856499061,0.00543926870786401,0.00426852392978128,0.00527200806786134,0.00381138489324231,0.00408372791313464,0.173368633699591,0.0678545646548441,0.0271159146268265,0.0121026846126495,0.0084993677448207,0.00526060650623107,0.00441569449061763,0.00476872460689939,0.00357680184912656,0.0029547715276747,0.0248446849149211,0.0131926582164877,0.00764691503599286,0.00556486823031513,0.00257729934074726,0.00192235696135331,0.00225553378725207,0.00457705923429549,0.00221831517281209,0.00166193906997022,0.0229159208683216,0.0305886012913416,0.0165129830044022,0.0310828777486165,0.0194176163175516,0.0202599938589187,0.0334898860947572,0.0258795401935912,0.0772281143054536,0.086184787884553,0.00717746898645871,0.0816889935046624,0.0427584903052446,0.0237845418793858,0.022036143728578,0.0364376108152946,0.0382774811818536,0.023519650906937,0.070848055378366,0.0178894829447376,0.102865585662797,0.0947733181647489,0.0781059425126821,0.0630349757311496,0.0520164560844125,0.0519154417081753,0.0466002658729496,0.0472950710720648,0.0454074388876113,0.0351537896686191,0.00761239337205622,0.200850931357028,0.0309120737107012,0.026616746751141,0.0274809567563844,0.031577788462573,0.0309778351785149,0.0239504771360284,0.0258446435836353,0.0223128745510865,0.0518876436487257,0.0460650255498473,0.0496292635449226,0.0374778542777345,0.0460169347735585,0.032095209736928,0.0418215929616964,0.0319458250557627,0.03176586474057,0.0286653403034962,0.0713025960780554,0.0674839236706121,0.0840912195494558,0.0520040564849128,0.0631059663654686,0.0534325407049117,0.0780064006710645,0.0430697196142968,0.038297008759874,0.0324160882362468,0.0829990548022561,0.112356045375597,0.0966424371925116,0.0753995977861758,0.0640014588125631,0.0601081258062774,0.0897592011251961,0.0481446135295935,0.0430208605959218,0.038385648846616,0.0704431400165327,0.0765378863594673,0.0590889211340854,0.0669734985000786,0.0602184314144354,0.0490120349283967,0.0719034119630887,0.0444894526448877,0.0423777759386639,0.0385103234528417,0.0959732497149108,0.0787663472165226,0.0881794523264098,0.0710458792354705,0.0757603269612149,0.0603331462302792,0.0494132961040999,0.0489218415430602,0.044219993613602,0.0362514939274674,0.0369048150147647,0.0343460982505488,0.043781451427001,0.0345585787769692,0.0340190307219821,0.0335123781524862,0.0283286627488175,0.0315846959664916,0.0288636498489417,0.0269408050670967,0.0203392712065679,0.0239081610467558,0.0165727485250923,0.0270736308519746,0.0266726907125711,0.0237895116866905,0.0285278092199238,0.0240986579597024,0.0180772080839381,0.0149551941746907,0.166750009584332,0.0762005580824448,0.0615056246925626,0.052360381401035,0.0196347787994654,0.0182903760720591,0.0292451131805205,0.0210563855674013,0.0456556123262713,0.0150614026881709,2.44354924260429,1.29989448317777,0.930685112341589,0.364995225782652,0.354893322326792,0.247297947858557,0.159203468834238,0.144356540052952,0.100876070784321,0.113870032081604,0.217696918998419,0.115164713777049,0.105541162636088,0.0484345282478771,0.0390649319679859,0.0238875369891555,0.0147848677204089,0.0126295742239825,0.0116915952826182,0.0223654467316086,0.752070512727134,0.407098826989087,0.29762651288683,0.172777502911552,0.0914402643717352,0.073790063885081,0.0400499786563601,0.0430126286343486,0.0341118482503657,0.0312746560398211,1.75831363615775,0.899461014464422,0.502475144621976,0.368323460755039,0.26040992554841,0.135403418489695,0.125098122156107,0.0856200562206308,0.0922651860809144,0.0972905569226517,2.68044984818464,2.65768314336294,0.918257755803211,0.605174375103623,0.388685359871468,0.236943380902113,0.207685023170588,0.167277620977987,0.127220707580072,0.154713247966422,1.78108813426566,1.19706622546384,0.675785157709617,0.449430851022942,0.279594979939398,0.189107531426665,0.171826222748833,0.136695871435223,0.118802135324308,0.112850120967649,2.92192427619887,1.65711685728128,0.702460176329825,0.458855816841392,0.274171468634304,0.264773012649541,0.245074741166047,0.124974175307312,0.126794209445251,0.110785377120247,0.456555523377313,0.286203452014162,0.212219320025533,0.109929823453384,0.0843738005173436,0.0577894699629478,0.0591069128659512,0.0392200662701476,0.0335296313786126,0.027703477375709,0.0272257534060899,0.0729921188070306,0.0214345356272159,0.0329472987447389,0.0414620875942031,0.0420868255581912,0.0661139827453301,0.143627778975161,0.091693202946523,0.0322803576424959,4.26901190296297,0.20492458568671,0.153035922422495,0.0634707857867463,0.0887729243025153,0.0414856629930059,0.025076434828411,0.0175154374442399,0.0717927034767419,0.0115699439638899,4.50912597146467,2.24391148719598,1.46178455862341,1.22456685482971,0.748659062100936,0.532858355915714,0.296054325587165,0.249683628175729,0.192968846394735,0.231539015075682,0.353268266401707,0.261310801822283,0.215411916524237,0.178768112666589,0.0974136044728493,0.124580117256852,0.0374158880121735,0.0288775124696492,0.0184436427722954,0.0247831414722312,1.59923980910922,1.16801335946121,0.544227213869386,0.404399178581312,0.283318764523873,0.243613359226936,0.146988883775923,0.0947304437363675,0.112807807273807,0.0691445136360308,2.41452317478109,2.53485728911239,1.20829693024806,1.09737815432839,0.681392474729572,0.484082613492778,0.303963814781912,0.221052130449291,0.179615746359724,0.186913812066957,4.1816500594604,2.7817226935838,2.3231084765671,1.54957868863053,0.731883467010781,0.630772252781216,0.34845682870221,0.369151826982251,0.289412584376421,0.242075659878957,4.70301966579913,2.68551502090534,1.94196023482135,1.24083954767844,0.700124426298926,0.517693600438526,0.379847808877344,0.262151938448611,0.19035638668542,0.187172593094203,3.13950192400608,3.49380814453219,2.14741659137782,1.14444259900014,0.753523204941086,0.436413696543657,0.446801769043718,0.23285528665669,0.243253496132399,0.178251382176188,1.20699773738734,1.04514050480983,0.556759785910307,0.37102526684046,0.177376999880798,0.151213172706279,0.0946430703074154,0.0949870500285105,0.0601308194173148,0.0499349379860716,0.0139236989172571,0.0211613101011518,0.0257264810035406,0.0334685667125696,0.0269519875471625,0.0579867307312422,0.0793215926186354,0.0335131388276012,0.0422488090233896,0.0279663672161097,0.479271177446866,0.305858692073208,0.737259565416822,0.104593412424839,0.0402348490102065,0.0344856577586218,0.0279901486342958,0.0257786838711385,0.0236721177205418,0.0209583621083866,9.49356833892139,2.0756438090125,3.04149235242515,1.27344048594697,0.825384176469685,0.412004459861436,0.333936985269689,0.254426530082519,0.311233584684865,0.425266144272832,1.01541932986701,0.262754778180201,0.266341632871779,0.132253403538347,0.0935820877506762,0.0506621512208472,0.189307441196196,0.0963310070945339,0.0257172812701669,0.0256213136252393,1.46453210818568,2.40463592336949,1.22180219608245,0.409039503132096,0.392510565571033,0.27047808289216,0.20132658755849,0.147288886800648,0.59097421291212,0.0932381238858468,7.28840571492182,7.20716659425951,3.29506606132789,1.90116542248046,1.43223191482863,0.753224723932263,0.58324748146033,0.390087842610004,0.301421835883741,0.192655162208861,0.0125224525215466,0.0118804171904084,0.0106871564345819,0.00712182816179753,0.0142258035476976,0.0161797575489184,0.011365824218079,0.0140187480856334,0.0188131677462163,0.02128498567526,13.2122966953726,9.89398599638994,5.37296768996264,2.74587688753668,1.56440482558192,1.48855640025677,0.922883179133309,0.735088710075201,0.518958477704216,0.354737150850279,14.196380000438,15.3314699590128,7.17663622625874,3.15886551464219,9.1458206368549,1.4014853166407,0.91733961368533,0.844706522196605,0.548422513720816,0.401400450999268,3.98924603188328,4.90983105998745,1.47328233531351,1.30639740668125,0.575922308086824,0.450383947229254,0.403887447088867,0.260730230988712,0.144075673131987,0.112728921016508,0.0164794707116001,0.00852000601912399,0.0151875608527155,0.0141164417137978,0.01825988622545,0.0149279252337687,0.0328679749520308,0.0264197611235055,0.079519077777827,0.0380952889261853,0.00059176764314954,0.000454844245183945,0.000569953174159183,0.000420206993679839,0.000494448481936376,0.000476575307032717,0.000582391375327992,0.000435712470817354,0.000601814946198689,0.000487815687499361,0.000680557976991054,0.000717074932862294,0.000729737669204439,0.000403924892453497,0.000351857894170759,0.000396586315155544,0.000337786786160884,0.000368212985920551,0.000317723823159289,0.000469136658388063,0.000638155378202865,0.000665129243692272,0.000579684226575034,0.000623540225536822,0.000543994566619045,0.000546149534118053,0.00046377964563269,0.000458905639101858,0.000372333507942179,0.000576048723450849,0.000595933325639099,0.000382137042368819,0.000610779998282187,0.000343970001005805,0.000473942348875848,0.00050116080948613,0.000457230930020794,0.000375999084867308,0.000474042292378862,0.000378339732309371,0.000591821489251081,0.000610668165768601,0.000422582711707557,0.000437519179549827,0.000509555522326298,0.000392926616475454,0.000336147795927957,0.000353671552910495,0.000375848660465396,0.000331481958440715,0.000657044494908122,0.000608887557534374,0.000475390826710161,0.00041538153869214,0.000428957154312728,0.000369043066743261,0.000478714217864801,0.00035083434387563,0.000332894808772177,0.000322742159051812,0.000441308262510703,0.000473271637124236,0.000460707450140846,0.000492629623829618,0.000533758528303661,0.000413260240680574,0.000410770985516864,0.000354938250499649,0.00039203390973418,0.0003712786478246,0.000550678209333793,0.000466113078635354,0.000386243968749646,0.000317109783452626,0.000377926547120531,0.000355660511230585,0.000372949643488678,0.000279208288114228,0.000474092722460939,0.000335227002422248,0.000950034803796794,0.000654002316984585,0.000713139293188227,0.000686773744826426,0.000514445315245574,0.000619799153252247,0.000553488863964013,0.000597851808496189,0.000541660051267297,0.000716329278087931,0.00956501624770673,0.011520611516736,0.0179458383498204,0.0101418706632641,0.010888919313272,0.0167436027032074,0.0246240331175423,0.0146019093219053,0.0139554989600129,0.0298586948421046,0.0923917371859364,0.079599792120327,0.0713261371629302,0.0837746965500871,0.102355614887855,0.0863831555926775,0.174000837457131,0.125434958088484,0.136935918852428,0.0586777762940059,0.17793772476765,0.197437974343074,0.11401077535076,0.116956395401201,0.112246348201552,0.149632388324122,0.195361601225103,0.120552395415562,0.0787552486685096,0.099549879975438,0.063954434174478,0.0635026328253865,0.0974414212794665,0.0702850160140913,0.0636886468799795,0.0769064036262746,0.116422571063191,0.118439233742574,0.10419720251709,0.146097636850112,0.0791756646959579,0.0498169754861845,0.0847494973884017,0.085183262776868,0.0894782507927499,0.0656265770219769,0.0707333934102165,0.0786426884344732,0.0627032876684308,0.0584968649554731,0.110235810352529,0.0795274375677568,0.161006141630486,0.0685546366662179,0.0471083536073181,0.081327742693955,0.0502746702122529,0.0661499839569199,0.0750840397851748,0.0533045482064038,0.118387004550174,0.0864853901271624,0.0848446998042827,0.0745711505314328,0.0680661742810121,0.0609115718707418,0.0655136094082197,0.0686527416067863,0.0436832317389899,0.0647710931791102,0.124124601245081,0.0753608484346556,0.0347938993892594,0.0507296330560297,0.0498027518740196,0.0587297093504024,0.0562181246025975,0.037741156991331,0.0449519003936426,0.0344948942129299,0.0803817027448706,0.0473869650465979,0.0648645967107024,0.0431221542498462,0.0235610365959785,0.0327401581621245,0.0440624612594803,0.033250936539681,0.0287758911322566,0.0365075224540095,0.0571571925865639,0.040182385604589,0.0193796043440086,0.0281088718855724,0.0247466955530953,0.0296409904654185,0.0235180535845661,0.0370102350558459,0.0271630484476037,0.0246833622781268
